Entity,Code,Year,Fossil fuels (TWh)
World,OWID_WRL,1972,58160.07
World,OWID_WRL,1973,61606.28
World,OWID_WRL,1974,61462.715
World,OWID_WRL,1975,61431.203
World,OWID_WRL,1976,64824.957
World,OWID_WRL,1977,66961.45
World,OWID_WRL,1978,69301.875
World,OWID_WRL,1979,71595.83
World,OWID_WRL,1980,70619.7
World,OWID_WRL,1981,69813.59
World,OWID_WRL,1982,69063.26
World,OWID_WRL,1983,69706.8
World,OWID_WRL,1984,72583.89
World,OWID_WRL,1985,73917.14
World,OWID_WRL,1986,75392.05
World,OWID_WRL,1987,77898.68
World,OWID_WRL,1988,80607.44
World,OWID_WRL,1989,82268.39
World,OWID_WRL,1990,83064.32
World,OWID_WRL,1991,83294.06
World,OWID_WRL,1992,83769.08
World,OWID_WRL,1993,83915.76
World,OWID_WRL,1994,84960.59
World,OWID_WRL,1995,86531.62
World,OWID_WRL,1996,89078.88
World,OWID_WRL,1997,90023.98
World,OWID_WRL,1998,90476.66
World,OWID_WRL,1999,91940.5
World,OWID_WRL,2000,94406.92
World,OWID_WRL,2001,95559
World,OWID_WRL,2002,97669.164
World,OWID_WRL,2003,101887.99
World,OWID_WRL,2004,106794.47
World,OWID_WRL,2005,110509.38
World,OWID_WRL,2006,113618.28
World,OWID_WRL,2007,117489.945
World,OWID_WRL,2008,118344.03
World,OWID_WRL,2009,116038.73
World,OWID_WRL,2010,121502.586
World,OWID_WRL,2011,124557.8
World,OWID_WRL,2012,126339.22
World,OWID_WRL,2013,128002.84
World,OWID_WRL,2014,128770.164
World,OWID_WRL,2015,129421.87
World,OWID_WRL,2016,130300.27
World,OWID_WRL,2017,132517.44
World,OWID_WRL,2018,135556.36
World,OWID_WRL,2019,136105.72
World,OWID_WRL,2020,129446.44
World,OWID_WRL,2021,136585.12
World,OWID_WRL,2022,137236.67
